issue_id	row_id	claim_id	citation_key	occurrence_id	issue_code	severity	claim_as_written_pt	source_supports_pt	mismatch_explanation_pt	printed_pages	pdf_page_indices	source_locator	evidence_path	recommended_revision_pt	needs_new_source	recommended_action
ISS-ROW-0148-01	ROW-0148	CLM-119	sun_estimating_2021	CIT-029	AUTHOR_INFERENCE_UNSUPPORTED	MAJOR	Como não há adoção escalonada, o desenho não compara coortes tratadas em momentos distintos.	A fonte define adoção escalonada por tratamentos em momentos diferentes, distingue o caso em que as unidades são tratadas em uma única data ou nunca tratadas e define coortes pelo momento inicial do tratamento.	A fonte sustenta o vínculo conceitual e torna a inferência razoável, mas não contém informações sobre as ocupações da dissertação e, portanto, não comprova a premissa factual de que a aplicação possui uma única data comum de tratamento. Também não enuncia literalmente a conclusão sobre a ausência de comparações entre coortes tratadas neste desenho específico.	p. 5	5	Section 2, ‘Event studies design’	evidence_pages/ROW-0148.pdf	Separar explicitamente a característica empírica da aplicação da definição conceitual: ‘Neste estudo, todas as ocupações expostas entram no tratamento na mesma data; portanto, há uma única coorte tratada por data de adoção e não existem comparações entre coortes tratadas em datas diferentes. Sun e Abraham definem coortes pela data inicial do tratamento e caracterizam a adoção escalonada pela existência de diferentes datas de tratamento.’	false	REWRITE_CLAIM
ISS-ROW-0148-02	ROW-0148	CLM-119	sun_estimating_2021	CIT-029	PDF_VERSION_MISMATCH	MAJOR	Como não há adoção escalonada, o desenho não compara coortes tratadas em momentos distintos.	O arquivo armazenado se identifica como arXiv:1804.05785v2 [econ.EM], datado de 22 de setembro de 2020.	A referência bibliográfica congelada descreve o artigo publicado no Journal of Econometrics, volume 225, número 2, páginas 175–199, em 2021, com DOI 10.1016/j.jeconom.2020.09.006; o PDF armazenado é a versão preprint arXiv v2 de 2020 e possui paginação própria.	unnumbered front page	1	Title page	evidence_pages/ROW-0148.pdf	Substituir o anexo pela versão final publicada e revalidar o texto e a paginação; até essa substituição, identificar a evidência como pertencente ao preprint arXiv v2 de 2020.	false	REPLACE_SOURCE
ISS-ROW-0149-01	ROW-0149	CLM-119	de_chaisemartin_two-way_2020	CIT-030	AUTHOR_INFERENCE_UNSUPPORTED	MAJOR	Como não há adoção escalonada, o desenho não compara coortes tratadas em momentos distintos.	A fonte define adoção escalonada por trajetórias de tratamento fracamente crescentes e indica que aplicações com datas heterogêneas satisfazem essa condição.	A fonte não examina o desenho da dissertação, não confirma a existência de uma única data de tratamento e não declara a inferência exata. Além disso, uma adoção comum e irreversível ainda satisfaz a definição formal da fonte; a conclusão decorre da ausência de heterogeneidade no momento de adoção, e não da simples negação do rótulo 'adoção escalonada'.	pp. 4 e 9	4, 9	Introduction, printed p. 4; Section 3.1, Proposition 1 and Assumption 6, printed p. 9	evidence_pages/ROW-0149.pdf	Como todas as ocupações expostas passam ao tratamento na mesma data, não há variação no momento de adoção entre coortes tratadas; esta conclusão é uma inferência da estrutura do desenho.	false	REWRITE_CLAIM
ISS-ROW-0149-02	ROW-0149	CLM-119	de_chaisemartin_two-way_2020	CIT-030	PDF_VERSION_MISMATCH	MAJOR	Como não há adoção escalonada, o desenho não compara coortes tratadas em momentos distintos.	O arquivo armazenado se identifica como arXiv:1803.08807v7 [econ.EM], datado de 5 de março de 2020.	O registro BibLaTeX descreve o artigo publicado na American Economic Review, volume 110, número 9, páginas 2964-2996, DOI 10.1257/aer.20181169; o PDF armazenado é o preprint arXiv v7, com paginação própria.	p. 1	1	Title page, arXiv identifier and date	evidence_pages/ROW-0149.pdf	Substituir o anexo pelo artigo final publicado na AER e revalidar a redação e a paginação da evidência.	false	REPLACE_SOURCE
ISS-ROW-0150-01	ROW-0150	CLM-120	goodman_bacon_difference_2021	CIT-027	PDF_VERSION_MISMATCH	MAJOR	A ausência de comparações entre coortes tratadas em momentos distintos elimina a fonte das ponderações negativas discutidas pela literatura.	O arquivo armazenado sustenta o mecanismo metodológico: diferenças de timing geram comparações nas quais unidades já tratadas podem atuar como controles, produzindo ponderação negativa quando os efeitos variam no tempo.	A entrada BibLaTeX identifica o artigo publicado no Journal of Econometrics em 2021, volume 225, pp. 254–277, DOI 10.1016/j.jeconom.2021.03.014. A capa do PDF armazenado o identifica, porém, como NBER Working Paper No. 25018, de setembro de 2018, e informa que essa versão não foi revisada por pares. A divergência é de versão e paginação; ela não determina o julgamento substantivo desta afirmação.	capa (sem número impresso)	1	Cover page	evidence_pages/ROW-0150.pdf	Substituir o anexo pelo artigo final publicado em 2021 e atualizar a paginação usada na dissertação; até essa substituição, não apresentar as páginas do working paper como se fossem as pp. 254–277 do periódico.	false	REPLACE_SOURCE
ISS-ROW-0151-01	ROW-0151	CLM-120	callaway_difference_2021	CIT-028	PDF_VERSION_MISMATCH	MAJOR	A ausência de comparações entre coortes tratadas em momentos distintos elimina a fonte das ponderações negativas discutidas pela literatura.	O preprint armazenado contém a discussão metodológica relevante e corresponde em título e autoria ao trabalho citado.	A entrada BibLaTeX descreve o artigo publicado em 2021 no Journal of Econometrics, volume 225, páginas 200–230, DOI 10.1016/j.jeconom.2020.12.001. O arquivo armazenado é o preprint arXiv:1803.09015v4, datado de 1º de dezembro de 2020, com paginação própria de 1–45.	p. 1	1	Title page, date line and left-margin arXiv:1803.09015v4 stamp	evidence_pages/ROW-0151.pdf	Substituir o anexo pelo PDF final publicado no Journal of Econometrics e reconferir a paginação; não é necessário alterar a afirmação substantiva por causa dessa divergência de versão.	false	REPLACE_SOURCE
ISS-ROW-0152-01	ROW-0152	CLM-120	sun_estimating_2021	CIT-029	GENERALIZATION_OVERCLAIM	MAJOR	A ausência de comparações entre coortes tratadas em momentos distintos elimina a fonte das ponderações negativas discutidas pela literatura.	O artigo associa o problema à variação no momento do tratamento e à distribuição das coortes, distingue o DiD simples com tratamento comum e mostra como pesos entre coortes e períodos produzem contaminação. Também estabelece que pesos de períodos excluídos somam −1 e que esses períodos ainda podem contaminar os coeficientes.	A frase transforma uma inferência válida para o componente de contaminação entre coortes em uma afirmação geral de eliminação da fonte das ponderações negativas. Essa generalização omite o mecanismo de normalização por períodos excluídos e a condição adicional de que o efeito no período de referência seja nulo; além disso, a fonte não formula explicitamente a inferência aplicada ao desenho da dissertação.	pp. 5, 14–15, 17–19	5, 14–15, 17–19	Section 2; Sections 3.2–3.6; Proposition 1; Equations (12), (15), and (17)–(22)	evidence_pages/ROW-0152.pdf	Neste desenho, como há uma única coorte tratada e um grupo nunca tratado, não surge o mecanismo específico de contaminação entre coortes associado à variação no momento do tratamento analisado por Sun e Abraham (2021); a interpretação do coeficiente ainda requer tendências paralelas e efeito nulo no período de referência.	false	NARROW_CLAIM
ISS-ROW-0152-02	ROW-0152	CLM-120	sun_estimating_2021	CIT-029	PDF_VERSION_MISMATCH	MAJOR	A ausência de comparações entre coortes tratadas em momentos distintos elimina a fonte das ponderações negativas discutidas pela literatura.	A folha de rosto do arquivo armazenado identifica o documento como arXiv:1804.05785v2 [econ.EM], datado de 22 de setembro de 2020.	A entrada BibLaTeX descreve o artigo publicado em 2021 no Journal of Econometrics, volume 225, número 2, pp. 175–199, mas o arquivo armazenado é a versão preprint arXiv v2 de 2020, com paginação própria de 51 páginas.	folha de rosto sem numeração	1	Folha de rosto: arXiv:1804.05785v2 [econ.EM], 22 Sep 2020	evidence_pages/ROW-0152.pdf	Substituir o anexo pela versão final publicada do artigo e revalidar a paginação e o conteúdo antes da versão definitiva da dissertação.	false	REPLACE_SOURCE
ISS-ROW-0153-01	ROW-0153	CLM-120	de_chaisemartin_two-way_2020	CIT-030	GENERALIZATION_OVERCLAIM	MAJOR	A ausência de comparações entre coortes tratadas em momentos distintos elimina a fonte das ponderações negativas discutidas pela literatura.	A fonte mostra que ponderações negativas podem surgir quando comparações DID usam um grupo já tratado nos dois períodos como controle e que a adoção em datas heterogêneas é um caso importante desse mecanismo; também declara que seus resultados alcançam desenhos não escalonados.	A redação transforma a remoção de um mecanismo específico, ligado a comparações entre coortes com timings distintos, em uma garantia geral. O artigo não demonstra que a simples ausência de adoção escalonada basta para excluir ponderações negativas; essa conclusão depende das demais características do desenho, como tratamento binário, início comum, grupo nunca tratado e estrutura de ponderação.	pp. 2, 4 e 9	2, 4, 9	Introdução; Seção 3.1, explicação do exemplo de adoção escalonada e Proposição 1	evidence_pages/ROW-0153.pdf	Neste desenho binário, com uma única data de início e um grupo nunca tratado, não há comparações em que uma coorte já tratada sirva de controle para outra; assim, remove-se o mecanismo de ponderações negativas associado à adoção escalonada descrito por de Chaisemartin e D’Haultfœuille (2020).	false	NARROW_CLAIM
ISS-ROW-0153-02	ROW-0153	CLM-120	de_chaisemartin_two-way_2020	CIT-030	PDF_VERSION_MISMATCH	MAJOR	A ausência de comparações entre coortes tratadas em momentos distintos elimina a fonte das ponderações negativas discutidas pela literatura.	O arquivo armazenado identifica-se como arXiv:1803.08807v7, datado de 5 de março de 2020, e permite avaliar substantivamente o mecanismo discutido.	A entrada BibLaTeX descreve o artigo publicado na American Economic Review, volume 110, número 9, pp. 2964–2996, enquanto o PDF armazenado é o preprint arXiv v7, com paginação própria de 71 páginas.	p. 1	1	Página de rosto, identificação arXiv e data	evidence_pages/ROW-0153.pdf	Substituir o anexo pelo artigo final publicado na American Economic Review e reconferir a paginação da citação, sem alterar o juízo substantivo apenas por essa troca de versão.	false	REPLACE_SOURCE
ISS-ROW-0154-01	ROW-0154	CLM-121	goodman_bacon_difference_2021	CIT-027	PDF_VERSION_MISMATCH	MAJOR	Sob tendências paralelas, o estimador com efeitos fixos de dois grupos e dois períodos é apresentado como correto para este desenho.	O arquivo armazenado sustenta a proposição metodológica do DiD 2×2 e sua equivalência ao TWFE no caso estrito descrito, mas é o NBER Working Paper No. 25018 de setembro de 2018.	A entrada BibLaTeX identifica o artigo publicado no Journal of Econometrics em 2021, volume 225, páginas 254–277 e DOI 10.1016/j.jeconom.2021.03.014; a capa do PDF armazenado identifica uma versão de working paper NBER de setembro de 2018, com paginação própria. O conteúdo auditado é dessa versão não final.	capa NBER; pp. 1–3	1, 3–5	Capa NBER; Introdução, equações (1)–(2) e nota 5	evidence_pages/ROW-0154.pdf	Substituir o anexo pelo artigo final de 2021 e conferir novamente a paginação, mantendo explícito que a aplicação ao desenho da dissertação é uma inferência do autor.	false	REPLACE_SOURCE
ISS-ROW-0155-01	ROW-0155	CLM-121	callaway_difference_2021	CIT-028	PDF_VERSION_MISMATCH	MAJOR	Sob tendências paralelas, o estimador com efeitos fixos de dois grupos e dois períodos é apresentado como correto para este desenho.	O arquivo armazenado sustenta substantivamente a equivalência metodológica entre a regressão DiD 2×2 saturada e o ATT nas condições declaradas no Remark 3.	A referência congelada descreve o artigo publicado no Journal of Econometrics em 2021, volume 225, número 2, pp. 200–230, mas o PDF armazenado é o preprint arXiv:1803.09015v4, datado de 1º de dezembro de 2020 e paginado de 1 a 45. A divergência afeta a identidade e a paginação da fonte, sem determinar o juízo substantivo desta afirmação.	p. 1	1	Title page: date and arXiv:1803.09015v4 identifier	evidence_pages/ROW-0155.pdf	Substituir o anexo arXiv pela versão final publicada correspondente ao DOI 10.1016/j.jeconom.2020.12.001 e atualizar a paginação da citação após conferir essa versão.	false	REPLACE_SOURCE
ISS-ROW-0156-01	ROW-0156	CLM-121	sun_estimating_2021	CIT-029	GENERALIZATION_OVERCLAIM	MAJOR	Sob tendências paralelas, o estimador com efeitos fixos de dois grupos e dois períodos é apresentado como correto para este desenho.	A fonte trata como DiD o desenho em que as unidades são tratadas inicialmente em t0 ou nunca tratadas, define uma especificação TWFE estática e estabelece que um estimador DiD é não viesado e consistente quando valem tendências paralelas e ausência de antecipação.	A afirmação reduz as condições a tendências paralelas e qualifica o TWFE 2×2 como correto. A fonte exige também ausência de antecipação para o resultado de consistência e não enuncia explicitamente a especialização algébrica ao TWFE convencional de dois grupos e dois períodos para esta aplicação.	pp. 5, 7–9, 12, 14, 22–24	5, 7–9, 12, 14, 22–24	§§ 2, 2.2, 2.3, 3.1, 3.3, 4.1–4.2; Assumptions 1–2; Propositions 2 e 5	evidence_pages/ROW-0156.pdf	Reformular para explicitar que, neste desenho com uma única data de tratamento e um grupo nunca tratado, o estimador DiD/TWFE 2×2 identifica o efeito sob tendências paralelas e ausência de antecipação. Apresentar a equivalência ao caso robusto como uma especialização algébrica da autora e acrescentar uma fonte direta se a equivalência numérica for mantida.	true	REWRITE_CLAIM
